player,elo_global,elo_clay,elo_hard,elo_grass
Ruano Pascual V.,1501.929995048132,1440.3652192073218,1493.955214235029,1525.9152939796743
Rodionova An.,1501.7301648974956,1499.5489645291073,1452.4596644000092,1460.4248412296656
Maria T.,1501.5554154778847,1451.9530755853125,1452.92637984392,1568.970209487624
Song S.S.,1501.3325805710967,1500.0,1499.2440425893492,1500.0
Kostanic J.,1501.167016354931,1500.0,1501.167016354931,1500.0
Bhamidipaty S.R.,1501.1605521240404,1500.0,1501.454340847327,1500.0
Arruabarrena Vecino L.,1501.1497507111528,1502.7239683897103,1500.0,1500.0
Hruncakova V.,1500.3816917042207,1484.768730236241,1471.7967642203332,1516.3401036461219
Gronert S.,1500.3472484663098,1494.1404889731564,1500.0,1501.8185480734826
Solovieva V.,1500.312015170663,1500.0,1497.4509678066886,1500.0
Compostizode E.,1500.2759523476504,1503.1013276530782,1500.0,1500.0
Kumkhum L.,1500.2441852739405,1400.7813626875793,1520.5776200708428,1481.4455933882944
Tig P.M.,1500.2257065644767,1524.668804440964,1488.346744700288,1455.7706060099417
Korashvili O.,1499.9841746685624,1500.0,1498.0984537754623,1500.0
Leme Da Silva N.V.,1499.2185284033674,1500.0,1498.128782516425,1500.0
Bartunkova N.,1499.0076684975,1486.5826865958788,1504.2605876687865,1500.0
Camerin M.,1499.0017548449841,1500.1163443144374,1500.0,1500.0
Miyazaki Y.,1498.6889615956238,1500.0,1501.3276486278585,1470.7507840852036
Mikadze T.,1498.2230307733528,1500.0,1495.9945370517348,1500.0
Zhao Y.J.,1498.0368340707164,1500.0,1497.220533482273,1500.0
De Gubernatis C.,1497.9505589843852,1501.0030641526132,1500.0,1500.0
Selekhmeteva O.,1497.9272871482283,1478.115281802134,1496.2967158166382,1500.0
Schmiedlova A.,1497.9048010474673,1528.0549535649184,1481.780748967786,1345.3908811559115
Beck An.,1497.8461654323362,1500.0,1497.6308081611362,1500.0
Wickmayer Y.,1497.741974022655,1518.2667735382881,1519.5098346858897,1468.8904694939527
Goncalves P.C.,1497.6912065064698,1523.2275558800911,1460.243766826543,1500.0
Pigato L.,1497.6003092338287,1492.3230857196581,1500.0,1500.0
Jing-Jing L.,1497.5198902876843,1500.0,1498.4029068211423,1500.0
Yang Zha.,1497.4546757125993,1500.0,1496.5418836362194,1500.0
Okalova M.,1497.245870637792,1500.0,1495.829419883929,1500.0
Chang H.,1497.0736701466158,1497.5009143302348,1500.0,1500.0
Avdeeva J.,1496.9573532630225,1492.883276527424,1500.0,1500.0
Saito S.,1496.72104651822,1500.0,1485.7808917978884,1500.0
Xu Y-F.,1496.6889254072132,1500.0,1494.751076629972,1500.0
Kamenskaya V.,1496.5590034881002,1492.3643035947266,1500.0,1500.0
Lee P.C.,1496.5317098836558,1500.0,1496.1390098492145,1500.0
Candiotto A.,1496.5044378271512,1500.0,1497.5104429589232,1500.0
Vrljic A.,1496.4992330922498,1524.0235852326923,1473.0471906478874,1500.0
Peers S.,1496.4783529140755,1500.0,1485.708887204188,1500.0
Niculescu M.,1496.4606001815184,1400.4503874316204,1487.5844352511274,1443.6034404550624
Lazaro A.,1496.386126482652,1477.5490079490066,1500.0,1500.0
Han S-H.,1496.0125987548988,1500.0,1493.3939382204721,1500.0
Sun T.,1495.884301975423,1500.0,1491.1095050452002,1500.0
Bogdan E.,1495.7264469408478,1479.7355775270637,1500.0,1500.0
Garcia Vidagany B.,1495.5825991464553,1480.0106066651017,1502.5845081043535,1500.0
Robbe A.,1495.4761082724376,1493.3377536457226,1500.0,1500.0
Middendorf J.,1495.3446686549314,1491.2356197715026,1500.0,1500.0
Garcia-Vidagany B.,1495.2975410742279,1489.4111119295708,1500.0,1500.0
Babel O.,1495.2739792605535,1492.6890143899673,1500.0,1500.0
Mokh M.,1495.2676104396537,1500.0,1493.321318555262,1500.0
Havlickova L.,1495.16349198262,1500.0,1490.705517697591,1500.0
Larsson J.,1495.125794976249,1586.2281822869704,1458.274400491167,1361.0339121842546
Soler Espinosa S..,1494.9874862241402,1484.0,1509.1188601647568,1500.0
Molik A.,1494.9528078765914,1417.0958062072168,1507.5281284195069,1473.0405596170629
Xu M.,1494.8099620934418,1500.0,1500.0,1461.5293097437982
Chan C-W.,1494.776774267266,1500.0,1494.1748100796422,1500.0
Wongteanchai Vara.,1494.68470717647,1500.0,1492.0583173860036,1500.0
Lyubtsova O.,1494.648677472559,1500.0,1492.1048659350697,1500.0
Jeong B.,1494.642888977243,1500.0,1494.3569109782818,1500.0
Van Uytvanck A.,1494.6427325784327,1419.5140691393262,1556.9021841937251,1449.5929455789992
Kratzer A.,1494.5840971036775,1500.0,1484.340359889043,1500.0
Dulgheru A.,1494.559589743333,1478.762307878714,1480.976289883482,1508.8122127967151
Afinogenova K.,1494.5090329500144,1499.7068216241134,1500.0,1500.0
Naito Y.,1494.5028144478156,1500.0,1491.558320443898,1500.0
Chan W.Y.,1494.4769364471888,1500.0,1494.6505912481705,1500.0
Hourigan P.M.,1494.4447179949711,1500.0,1494.5847759127728,1500.0
Schmiedlova A.K.,1494.4432946302948,1500.0,1493.4362060483218,1500.0
Komardina A.,1494.2319395227466,1500.0,1491.4398133101233,1500.0
Kudermetova P.,1494.2303265989622,1448.4939182210283,1506.4861089541446,1473.6522415407906
Cornet A.,1494.2265210781127,1446.1747005269344,1486.434832718967,1583.0760680647359
Chuang C.J.,1494.2027099899876,1486.3011527691076,1500.0,1500.0
Jiang X.,1494.1637235322296,1500.0,1490.7556632764483,1500.0
Fett J.,1494.065459519045,1500.6625747077412,1440.0433134472994,1432.3578671773926
Arseneault A.,1494.0589765388906,1500.0,1494.7552488762803,1500.0
Hovde L.,1493.9897510649646,1500.0,1490.5003744190055,1500.0
Shapatava S.,1493.7401971990357,1484.1240754625771,1493.065386418655,1500.0
Ahn A.,1493.7272286398909,1500.0,1490.0600719535184,1500.0
Erjavec V.,1493.644071023623,1483.705453793206,1477.569020703648,1502.771320155913
Gonzalez M.,1493.3926996896123,1463.2460617751499,1518.2988444019552,1500.0
Kondratieva M.,1493.3419871218075,1497.0070550522898,1500.0,1500.0
Monova P.,1493.3397910194594,1500.0,1493.1160588283904,1500.0
Marcinko P.,1493.2814572454681,1503.3506554344297,1488.8632906616097,1500.0
Pattinama Kerkhove L.,1493.2628328274056,1500.0,1440.7312176326457,1504.5035419013025
Chwalinska M.,1493.226320737625,1500.045439784795,1470.8314127285528,1512.820472492702
Tona M.,1493.2146757389614,1500.0,1490.0009404811508,1500.0
Krawczyk D.,1493.14711668441,1487.4187496391633,1500.0,1500.0
Sidorova K.,1493.1198535691278,1500.0,1491.6974905012883,1500.0
Shibahara E.,1493.1170066591799,1499.6600816529806,1480.014051376806,1485.1455420430477
Burillo I.,1493.0314736319788,1487.4498422869397,1500.0,1500.0
Medina G. A.,1492.8487312987884,1500.0,1500.0,1484.5893386311482
Burnett N.,1492.7232734398883,1479.4328239074396,1477.561675052123,1500.0
Arruabarrena-Vecino L.,1492.5300597273183,1506.7723491436673,1497.7554912758244,1473.6999820484443
Fung S.,1492.4444728279336,1500.0,1491.375805557972,1500.0
Sobolieva A.,1492.4415687825478,1487.2215282786547,1500.0,1500.0
Szatmari A.,1492.4107437519394,1484.0,1507.9504798757787,1500.0
Falkowska W.,1492.269692100396,1488.7026488188258,1500.0,1500.0
Hui K.,1492.2121880197715,1500.0,1490.8553011119309,1500.0
Schmiedlova K.,1492.1619036666355,1489.5547658671385,1500.0,1500.0
Crawford S.,1492.137556177501,1467.662096197811,1475.8633983864443,1504.7911634307652
Garbin T.,1492.060023667719,1507.7543329358439,1485.9064983607884,1438.2170310990214
Njiric S.,1491.9625664424143,1487.379383407488,1500.0,1500.0
Wagner S.,1491.9510343260436,1500.0,1486.6872217071405,1500.0
Barbieri G.,1491.8980133596644,1494.002312767438,1500.0,1500.0
Urgesi F.,1491.7611731186128,1488.7140701231451,1500.0,1500.0
Gleason Q.,1491.7387318584015,1500.0,1491.739914973101,1500.0
Tian F.,1491.61964470844,1500.0,1490.8047000560773,1500.0
Thandi K.,1491.6035446998314,1500.0,1491.626454732535,1500.0
Moser L.M.,1491.578810520024,1491.3705652332958,1487.6525050448427,1500.0
Pous Tio L.,1491.5781649961568,1506.0957880655453,1476.0,1500.0
Fita Boluda A.,1491.54866162347,1489.1614679649867,1500.0,1500.0
Fink A.,1491.498134306813,1500.0,1488.5842428473245,1500.0
Pliskova Kr.,1491.452205097102,1503.2214095993133,1459.4411171567767,1419.4515518801306
Perebiynis T.,1491.3689301038332,1503.2292543460246,1479.251647357895,1482.1608908819499
Koevermans A.,1491.3058499823371,1500.0,1500.0,1486.019325189019
Zhang R.,1491.198268073626,1500.0,1489.5907510572488,1500.0
Lodikova D.,1490.98961007491,1490.7907613835473,1500.0,1500.0
Harrison Ca.,1490.9864065464926,1483.7556536004577,1490.9654407750036,1502.0202150333573
Van den Broek I.L.,1490.82811128527,1500.0,1500.0,1482.1670719827778
Yao X.,1490.77617539218,1500.0,1487.492215011894,1500.0
Kotliar Y.,1490.7306432345183,1488.1160225848314,1500.0,1500.0
Lu J.J,1490.6975385048065,1500.0,1492.9494228881872,1500.0
Adkar V.,1490.6797316208038,1500.0,1489.6119236567538,1500.0
Kostic N.,1490.4424958737723,1500.0,1489.3310015419222,1500.0
Hewitt D.,1490.4233821084104,1500.0,1490.3845137313012,1500.0
Sutjiadi A.,1490.3730936706709,1500.0,1485.598956253821,1500.0
Shymanovich I.,1490.33560097478,1494.833279871273,1481.0201166382085,1500.0
Embree L.,1490.3011723423372,1482.0660376637686,1500.0,1500.0
Thorpe L.,1490.2740981002833,1485.747331445147,1500.0,1500.0
Petkovic,1490.2529539178227,1500.0,1487.5709215744885,1500.0
Giovine C.,1490.2022019100464,1487.7173676485515,1500.0,1500.0
Maristany G.,1490.1666854848074,1486.1820673604939,1500.0,1500.0
Baszak W.,1490.1639927027602,1486.7249295431461,1500.0,1500.0
Voegele,1489.9887857569029,1500.0,1489.2516052779958,1500.0
Yu E.,1489.9478292901101,1500.0,1489.7686256398736,1500.0
Kostovic T.,1489.882705905097,1485.290983340382,1500.0,1500.0
Guarachi A.,1489.8754284795568,1500.0,1489.75517563983,1500.0
Higuita Barraza M.,1489.8445580788411,1490.485086262215,1500.0,1500.0
Gervais J.,1489.7683147426133,1479.725710888684,1500.0,1500.0
Uberoi N.,1489.7116516650085,1501.9434560257478,1486.918361572563,1500.0
Elie J.,1489.6451237630708,1500.0,1489.9235066112255,1500.0
Dart H.,1489.6402918258368,1398.8070861954343,1475.3836128272765,1518.5003155679406
Soler Espinosa S.,1489.6025365585872,1545.375417895768,1352.297007366009,1487.5399864408196
Bai A.,1489.5730037477333,1500.0,1488.7785280954151,1500.0
Roesch A.,1489.4496891631934,1485.996657549855,1500.0,1500.0
Seguel D.,1489.3426558899505,1477.3605359591727,1500.0,1500.0
Cako J.,1489.3108666496996,1500.0,1489.7358669629796,1500.0
Pliskova K.,1489.2932081963065,1486.6453396925967,1500.0,1500.0
Herazo M.,1489.2619706946502,1484.5198738024276,1500.0,1500.0
Yang Y.,1489.176521957509,1500.0,1482.6267231944041,1500.0
Ruse E-G.,1489.1083157426856,1488.861910557283,1500.0,1500.0
Raducànu E.,1488.913577953685,1500.0,1486.6884565600062,1500.0
Rajecki A.,1488.8345021066802,1500.0,1500.0,1483.1587430478796
Bona A.,1488.778622420196,1489.369325741221,1500.0,1500.0
Bechri C.,1488.6655234031793,1500.0,1486.3902380552727,1500.0
Lovric P.,1488.6155813127266,1500.0,1488.34534013435,1500.0
Tang H.C.,1488.4782556537396,1500.0,1484.0703708969827,1500.0
Tanasugarn T.,1488.4615116706452,1402.3096052870976,1505.7409511101407,1532.1873584944
Martinovic S.,1488.4497582185859,1500.0,1488.3165794814183,1500.0
Ng K.Y.,1488.3796880088978,1500.0,1487.4374933421407,1500.0
Melichar N.,1488.2171605566716,1500.0,1485.893427356114,1500.0
Schuurs D.,1488.1870586461416,1500.0,1485.5731784352106,1500.0
Xiyu W.,1488.1860911736687,1500.0,1489.757623542662,1500.0
Bassols Ribera M.,1488.1052929702014,1487.4534374143766,1500.0,1500.0
Ungur L.,1488.0605037052949,1484.3105283642135,1500.0,1500.0
Antoniychuk K.,1488.0544433595865,1502.4177292363192,1482.544653989287,1500.0
Lee Y-H.,1488.0032558431863,1500.0,1486.34261491972,1500.0
Spiteri D.,1487.974137413109,1483.9827304517507,1500.0,1500.0
Petersson R.,1487.9503239384692,1486.243465855015,1500.0,1500.0
Nuudi M.,1487.839297037903,1500.0,1487.6217165613957,1500.0
Radisic N.,1487.7496912659278,1500.0,1487.6150303575241,1500.0
Zantedeschi A.,1487.7307111610594,1485.295306935752,1500.0,1500.0
Alves C.M.,1487.7044896822479,1500.0,1487.918678087958,1500.0
Hofmanova N.,1487.6843542155814,1488.940334270279,1500.0,1500.0
Pandzic J.,1487.675398645206,1486.797636161493,1500.0,1500.0
Borsanyi C.,1487.6717254281518,1481.1311765598414,1500.0,1500.0
Gordon A.,1487.5392484600175,1500.0,1500.0,1486.0905968535073
Stusek J.,1487.5068801295945,1500.0,1500.0,1474.066431460116
Marcinkevica D.,1487.362779408577,1479.4681324194928,1500.0,1500.0
Arruabarrena L.,1487.3350939807829,1501.256721317865,1409.5919866095974,1487.8424844458757
Lapko V.,1487.3272709122887,1461.1844781657617,1506.574363576933,1458.5639255755439
Jimenez V.,1487.325032852426,1486.3558439054757,1502.7436419872113,1500.0
Okuno A.,1487.3172733313838,1500.0,1487.343401001212,1500.0
Barry M.,1487.2910144183427,1500.0,1481.1728820696133,1500.0
Hsieh S.,1487.2731319773588,1500.0,1500.0,1476.0
Bammer S.,1487.2359098935867,1485.269496203238,1538.4828120254163,1427.653553550459
Altick F.,1487.1983778293095,1482.4471395309254,1500.0,1500.0
Shoshyna A.,1487.1593015923916,1483.0931573520204,1500.0,1500.0
Yashina E.,1487.140437639788,1500.0,1500.0,1493.364644447476
Melander H.,1487.0061338547666,1482.9386100132242,1500.0,1500.0
Collins C.,1486.9771527858582,1500.0,1488.0065362765927,1500.0
Bjorklund M.,1486.9459442931861,1488.5306628392009,1485.2090982159243,1489.7474903447965
Mircic T.,1486.9083350567603,1485.7879946717937,1500.0,1500.0
Kostanic T. J.,1486.8929389160476,1500.0,1483.0591077420045,1500.0
Hong H.H.,1486.8793947236575,1500.0,1486.0971225562148,1500.0
Perez A.,1486.8103159376576,1500.0,1486.1479432389986,1500.0
Salerni M.,1486.8024829682845,1484.040035934032,1500.0,1500.0
Ahn K.H.,1486.798526097765,1500.0,1483.3821569502402,1500.0
Yang V.,1486.69879295994,1500.0,1483.385622304531,1500.0
Starr E.,1486.6599138065337,1500.0,1486.3402028472112,1500.0
Duerst J.,1486.6359016864774,1488.3883128616858,1500.0,1500.0
Juricova J.,1486.6047574159318,1500.0,1484.486081005445,1500.0
Kung L.,1486.5980570631236,1448.4231467767663,1536.097388789947,1503.7648235274883
Schoofs B.,1486.5763890576395,1501.6120593638695,1495.7679881779284,1484.5242775807476
Echeverria Alam N.,1486.5660264125027,1487.8255024679127,1500.0,1500.0
Peer S.,1486.5284135720551,1508.303437659158,1457.5327962635033,1469.4918528196781
Scandalis Z.G.,1486.4932944950247,1500.0,1483.8003376891359,1500.0
Chakhnashvili M.,1486.4497772221903,1482.0558468527017,1500.0,1500.0
Volodko K.,1486.4066214840338,1491.2138710430522,1494.2821260038836,1500.0
Ruutel M.,1486.3791364589597,1500.0,1500.0,1484.0
Gaydarzhi K.,1486.3689268647952,1500.0,1485.2293913277272,1500.0
Ivanov V.,1486.361417990883,1500.0,1481.0013492638966,1500.0
Krajicek M.,1486.3106511697508,1407.4713479682944,1490.3583707533737,1489.0293245744201
Podoroska N.,1486.2538570378501,1486.8530644749992,1487.0200915653263,1480.035315210076
Hlavackova A.,1486.2102762905465,1438.9842472057082,1499.7038632746098,1463.2750194031196
Date K.,1486.2010516437063,1500.0,1483.7212688782688,1500.0
Yonemura A.,1486.1905410982772,1500.0,1486.4138284078376,1500.0
Liebens K.,1486.1502553036769,1500.0,1480.934008338875,1500.0
Tananta L.,1486.122162066564,1500.0,1485.492147669879,1500.0
Silva C.,1486.1079452948138,1485.960698250577,1500.0,1500.0
Vrancken Peeters A.,1486.0425251363652,1500.0,1500.0,1487.699470812474
Schiavone F.,1486.024829370889,1602.4310029719197,1391.0412692131133,1472.4696764211624
Kulambayeva Z.,1485.832678662866,1500.0,1487.08519436232,1500.0
Granillo A.,1485.8212740370836,1486.374526131004,1500.0,1500.0
Kang J.,1485.792769896984,1500.0,1489.231035943747,1500.0
Patterson T.,1485.767049892442,1500.0,1482.7870861442816,1500.0
Ciric Bagaric L.,1485.73136401364,1485.9127195941778,1500.0,1500.0
Buryachok I.,1485.7072269008881,1487.821650877224,1500.0,1500.0
Milevskaya K.,1485.6544099057842,1500.0,1482.763100945421,1500.0
Grey S.,1485.621619992298,1500.0,1500.0,1484.0
Minca I.,1485.613093830294,1485.6299553689832,1500.0,1500.0
Curmi F.,1485.4112082930076,1481.0390459652706,1500.0,1500.0
Bhatia R.,1485.3412427995268,1500.0,1500.0,1473.6034218607363
Savranska Y.,1485.3296182337317,1484.3673662214114,1500.0,1500.0
Plazas J.,1485.3232674004469,1486.5687006425208,1500.0,1500.0
Fernandez-Brugues E.,1485.3151625814567,1487.8737321649755,1500.0,1500.0
Fridman O.,1485.234777062864,1483.646529775808,1500.0,1500.0
Benhadi G.,1485.1944590972225,1485.2292232269547,1500.0,1500.0
Marosi K.,1485.1707528764434,1500.414987477158,1482.3973726881031,1500.0
Albano S.,1485.158793774315,1484.4499320911823,1500.0,1500.0
Lew Yan Foon A.,1485.151517720948,1500.0,1485.3685437552535,1500.0
Munoz D.,1485.1288912099178,1484.736306793522,1500.0,1500.0
Fullana L.,1485.0618759285478,1500.0,1484.1002960858934,1500.0
Widjaja J.,1485.0453421109037,1484.0,1500.0,1500.0
Ignatik A.,1485.025250946836,1500.0,1486.2326693835103,1500.0
Shvedova Y.,1485.0048648073318,1506.3798542434088,1472.5104114381677,1644.051333069491
Choi J-H.,1484.9618748715675,1500.0,1484.1594492031886,1500.0
Buchina Y.,1484.912851159811,1500.0,1479.52822513354,1500.0
Iliev S.,1484.9027184317183,1471.1537080286014,1500.0,1500.0
Noel A.,1484.8995910907151,1500.0,1480.6821554435076,1500.0
Vicens Mas R.,1484.84063399298,1484.0,1500.0,1500.0
Tkacheva M.,1484.8307094967201,1500.0,1484.2038062141432,1500.0
Robillard-Millette C.,1484.7470424531032,1500.0,1484.8072594675712,1500.0
Matoula M.,1484.7183180998934,1500.0,1483.2359728024394,1500.0
Samson L.,1484.6754042826851,1500.0,1484.3991823077013,1500.0
Saidkhodj. D.,1484.6732093193627,1500.0,1485.3767234107625,1500.0
Folts A.,1484.6634654152363,1500.0,1481.9977685073459,1500.0
Matteucci A.,1484.5184160972708,1485.041771182517,1500.0,1500.0
Augustine B.,1484.501968629059,1500.0,1483.950232898586,1500.0
Llagostera Vives N.,1484.495787235257,1513.096914161525,1430.7694036216656,1432.879227060281
Pridankina E.,1484.4928207413998,1500.0,1474.5277088324383,1500.0
Disderi S.,1484.483275507102,1485.323429294145,1500.0,1500.0
Wurth T.,1484.4625072130034,1489.9516558153778,1487.5009197281024,1500.0
Rao S.,1484.4096875261662,1485.3907214037906,1479.6679237793294,1516.353977726569
Hoch E.,1484.3898749818882,1485.7182371373162,1500.0,1500.0
Kapros A.,1484.3251547273808,1500.0,1485.1451293263335,1500.0
Bennani L.,1484.3156183200651,1489.8184273838526,1500.0,1500.0
Falkner Z.,1484.3068187696394,1500.0,1484.1766053552817,1500.0
Olaru I.R.,1484.299583758879,1485.7021263884742,1495.0996917864522,1500.0
Hsu C.W.,1484.295560247659,1500.0,1485.268068393733,1500.0
Kubka M.,1484.2757339661862,1483.3957288476638,1500.0,1500.0
Rosca A.,1484.2753742369032,1484.432185679852,1500.0,1500.0
Gjorcheska L.,1484.2748565168704,1500.0,1484.0,1500.0
Noordin J.,1484.2695175119213,1500.0,1483.2368816684243,1500.0
Mediorreal A.V.,1484.2650459883594,1485.957228354449,1500.0,1500.0
Talaba G.,1484.2561103017097,1484.116346937663,1500.0,1500.0
Kuryanovich I.,1484.2111738497044,1500.0,1484.7186143236372,1500.0
Zucchini A.,1484.201894870129,1484.0,1500.0,1500.0
Ancic S.,1484.1790085144046,1500.0,1484.2044356752692,1500.0
Mediorreal Arias V.,1484.1745919091597,1484.8080418436975,1500.0,1500.0
Todoni A.,1484.1670876952871,1485.4995135632432,1491.6221285328515,1466.531054543536
Nooni H.,1484.1371049327165,1500.0,1483.7564613135971,1500.0
Hsu C.,1484.1346660845063,1500.0,1483.920562664001,1500.0
Reix S.,1484.1301203601195,1499.5304224060578,1483.2815923603464,1500.0
Perez Garcia M.P.,1484.1105934368443,1485.9743090044592,1500.0,1500.0
Luz B.,1484.109505069666,1480.9996013293166,1500.0,1500.0
Ianchuk O.,1484.0938865236267,1500.0,1484.0,1500.0
Saidkhodjaeva D.,1484.0610895146003,1500.0,1485.3689749107107,1500.0
Reyngold E.,1484.0501346996302,1482.3103240177281,1500.0,1500.0
Lakhani I.,1484.0,1500.0,1484.0,1500.0
Khrisanova N.,1484.0,1500.0,1484.0,1500.0
Golds S.,1484.0,1500.0,1484.0,1500.0
Cabeza Candela E.,1484.0,1484.0,1500.0,1500.0
Zhu C.,1484.0,1500.0,1484.0,1500.0
Abramovic I.,1484.0,1484.0,1500.0,1500.0
Shulaeva E.,1484.0,1500.0,1484.0,1500.0
Sanchez Uribe M.J.,1484.0,1484.0,1500.0,1500.0
Hsu C.Y.,1484.0,1500.0,1484.0,1500.0
Miranda Otarola M.,1484.0,1484.0,1500.0,1500.0
Safarova Z.,1484.0,1500.0,1484.0,1500.0
Wong Hong Yi C.,1484.0,1500.0,1484.0,1500.0
Nugroho P.M.,1484.0,1500.0,1484.0,1500.0
Marrero M.,1484.0,1484.0,1500.0,1500.0
Essaadi L.,1484.0,1484.0,1500.0,1500.0
Rajeshwaran Revathi M.,1484.0,1500.0,1484.0,1500.0
Nelson L.,1484.0,1500.0,1484.0,1500.0
Rapolu M.,1483.9562347439717,1500.0,1484.9543339323527,1500.0
Tangphong M.,1483.9168312577735,1500.0,1483.9168312577735,1500.0
Cherubini D.,1483.9046064919353,1483.8444757882476,1500.0,1500.0
Choi J.H.,1483.872537197779,1500.0,1483.7467678464368,1500.0
Elliott A.,1483.8510021447355,1500.0,1500.0,1484.5152476743626
Bondarenko A.,1483.8349865473106,1561.9000552211107,1514.143140895833,1506.972708853359
Umarova K.,1483.8160422333935,1500.0,1483.4923557329755,1500.0
Samudio A.,1483.8125750306274,1485.9006361889749,1500.0,1500.0
Neuwirth Y.,1483.7971662600773,1483.3840834259022,1500.0,1500.0
Pin C.,1483.7311878721318,1381.1273603691893,1515.4137484271898,1461.7918071728725
Yamaguchi M.,1483.6390169310753,1500.0,1479.22321932262,1500.0
Zhang K.L.,1483.6251071120062,1500.0,1475.25213865703,1482.0387879524342
Toth A.,1483.6013408238493,1478.0915805150744,1500.0,1500.0
Cheapchandej P.,1483.593472512061,1500.0,1484.0,1500.0
Gajdosova J.,1483.500298097824,1480.8770871284705,1504.8005706131933,1462.4355606586862
Chan Y.,1483.4895008885144,1500.0,1483.4895008885144,1500.0
Remondina A.,1483.4799639218786,1483.4401601415318,1500.0,1500.0
Capurro Taborda M.,1483.4637646126716,1500.0,1481.8222191103819,1500.0
Wuerth T.,1483.4499664806738,1478.520816431639,1500.0,1500.0
Imanishi M.,1483.4071432158878,1500.0,1482.3010900288834,1500.0
Jani R-L.,1483.405393312036,1481.313150485367,1500.0,1500.0
Kovackova A.,1483.3918279335335,1500.0,1483.3858957658813,1500.0
El Allami Zahra F.,1483.3693286814387,1484.736123968056,1500.0,1500.0
Takao E.,1483.3596565978755,1500.0,1483.3596565978755,1500.0
Glozman V.,1483.3410456039496,1500.0,1479.8267655782752,1500.0
Castiblanco K.,1483.3128301773022,1484.0,1500.0,1500.0
Ghioroaie I.G,1483.283797658528,1500.0,1484.7669043810004,1500.0
Christie F.,1483.2742440576587,1500.0,1500.0,1482.3815367305574
Morderger Y.,1483.2476506084047,1469.1344918572395,1500.0,1500.0
Knutson G.,1483.246521297198,1500.0,1486.0802305190925,1500.0
Uchijima M.,1483.2373117350696,1515.9251424482122,1440.6440532069516,1451.0692778637713
Karatancheva S.,1483.2285034505644,1500.0,1484.0,1500.0
Cohen-Aloro S.,1483.1870376491274,1485.9614519129389,1500.0,1500.0
Joao Koehler M.,1483.1713269777965,1483.2328928328714,1500.0,1500.0
Tamaela E.,1483.1474688420112,1500.0,1484.9836202629735,1500.0
Barbat K.,1483.1451156666749,1500.0,1482.9508510433675,1500.0
Fitzpatrick A.,1483.1372693306932,1500.0,1500.0,1482.8688753216875
Ogorodova A.,1483.1078733124796,1500.0,1483.153429601315,1500.0
Habler H.,1483.0907229469044,1483.263693206478,1500.0,1500.0
Beck A.,1483.0707960113962,1513.7808616013485,1476.007444632532,1494.3308376829764
De Vroome I.,1483.0534109596504,1496.276873074477,1490.1282691103256,1489.1662790643375
Mishina D.,1483.010062993089,1500.0,1482.400378467138,1500.0
Stanciute L.,1482.9605185687437,1500.0,1484.0472612574604,1500.0
Herrero Linana A.,1482.9529653501477,1484.0669387897894,1500.0,1500.0
Popa G.S.,1482.9091602810763,1483.2238028557397,1500.0,1500.0
Ewald W.,1482.8692594318493,1482.379938189788,1500.0,1500.0
Zhang Y.,1482.8176663708648,1500.0,1482.2236720485414,1500.0
Klaschka C.,1482.793050839946,1482.7341510681308,1500.0,1500.0
Pous-Tio L.,1482.7746643483651,1529.0865501209603,1452.8972018183647,1448.2299870499437
Bohmova K.,1482.720726390732,1484.0,1500.0,1500.0
Solovyeva V.,1482.6938222699769,1491.9406264393415,1491.87327374422,1500.0
Paganetti V.,1482.6908233538754,1482.4684279867515,1500.0,1500.0
Mayo A.,1482.637124786064,1483.0699025163792,1500.0,1500.0
Kremen I.,1482.6106165117535,1500.0,1483.0531479752726,1500.0
Ren Y.,1482.5858735584736,1500.0,1482.8093395999028,1500.0
Kolesnichenko A.,1482.5763546322098,1500.0,1483.0489804408028,1500.0
El Jardi D.,1482.5252146301093,1484.0,1500.0,1500.0
Antonitsch M.,1482.4929668832901,1471.484795889674,1500.0,1500.0
Ramialison I.,1482.4831448222476,1500.0,1481.2014685544107,1500.0
Rampre P.,1482.4714089917136,1485.1969671675051,1490.540436350749,1500.0
Radivojevic L.,1482.4486575206356,1483.4901578978483,1500.0,1500.0
Serra Zanetti A.,1482.4454097351536,1483.2682899368851,1500.0,1500.0
Guth M.,1482.4294953110405,1500.0,1500.0,1476.0
Batta L.,1482.423614309924,1484.0,1500.0,1500.0
Kapshay V.,1482.412729049137,1500.0,1483.1636774292367,1500.0
Paoletti M.,1482.3989633554493,1476.0819817714457,1500.0,1500.0
Knoll X.,1482.351009149178,1485.890439726815,1500.0,1500.0
Olyanovskaya V.,1482.2216015499307,1483.2036350293067,1500.0,1500.0
Mateas M.,1482.20164616438,1515.4593586643925,1453.0197193969334,1500.0
Kim S-J.,1482.177449923436,1500.0,1482.8512459386066,1500.0
Munoz Gallegos D.,1482.1217618698317,1485.229303457774,1500.0,1500.0
Fernandez L. A.,1482.0949779723787,1500.0,1482.426645574948,1500.0
Osaka M.,1482.0681872724633,1500.0,1481.7972788974482,1500.0
Naydenova A.,1482.067522415227,1500.0,1482.7860040049181,1500.0
Stefani L.,1482.0267542601364,1500.0,1483.2723780226565,1500.0
Viratprasert S.,1482.001302274168,1500.0,1482.5684875292989,1500.0
Soler-E. S.,1481.9417005960902,1500.0,1480.8369112694934,1500.0
Torro-Flor M.T.,1481.8981727381515,1484.0,1500.0,1500.0
